industrial,homebrew,capacitive,timestamp
371.0000,440,-2,2015-01-28T01:28:20.178Z
372.0000,442,-2,2015-01-28T01:28:15.051Z
373.0000,441,-2,2015-01-28T01:28:09.924Z
373.0000,439,-2,2015-01-28T01:28:04.798Z
374.0000,439,-2,2015-01-28T01:27:58.999Z
371.0000,441,-2,2015-01-28T01:27:53.458Z
369.0000,440,-2,2015-01-28T01:27:48.297Z
379.0000,439,-2,2015-01-28T01:27:43.174Z
372.0000,439,-2,2015-01-28T01:27:38.042Z
373.0000,439,-2,2015-01-28T01:27:32.915Z
370.0000,438,-2,2015-01-28T01:27:27.789Z
370.0000,437,-2,2015-01-28T01:27:22.665Z
370.0000,438,-2,2015-01-28T01:27:16.037Z
370.0000,436,-2,2015-01-28T01:27:10.919Z
371.0000,437,-2,2015-01-28T01:27:05.785Z
370.0000,437,-2,2015-01-28T01:27:00.649Z
371.0000,436,-2,2015-01-28T01:26:54.862Z
605.0000,252,-2,2015-01-28T01:26:51.830Z
365.0000,437,-2,2015-01-28T01:26:49.531Z
371.0000,436,-2,2015-01-28T01:26:45.528Z
362.0000,436,-2,2015-01-28T01:26:37.401Z
370.0000,434,0,2015-01-28T01:26:32.527Z
369.0000,434,-2,2015-01-28T01:26:28.650Z
370.0000,435,-2,2015-01-28T01:26:20.535Z
370.0000,434,-2,2015-01-28T01:26:15.396Z
369.0000,434,-2,2015-01-28T01:26:10.218Z
368.0000,433,-2,2015-01-28T01:26:04.695Z
369.0000,433,-2,2015-01-28T01:25:59.518Z
369.0000,432,-2,2015-01-28T01:25:54.391Z
370.0000,433,-2,2015-01-28T01:25:48.335Z
369.0000,432,-2,2015-01-28T01:25:43.141Z
369.0000,431,-2,2015-01-28T01:25:38.017Z
368.0000,430,-2,2015-01-28T01:25:25.510Z
367.0000,430,-2,2015-01-28T01:25:20.384Z
365.0000,428,-2,2015-01-28T01:25:15.256Z
368.0000,429,-2,2015-01-28T01:25:10.132Z
367.0000,428,-2,2015-01-28T01:25:05.003Z
367.0000,428,-2,2015-01-28T01:24:59.877Z
364.0000,427,-2,2015-01-28T01:24:54.758Z
366.0000,426,-2,2015-01-28T01:24:49.631Z
366.0000,427,-2,2015-01-28T01:24:44.499Z
367.0000,427,-2,2015-01-28T01:24:39.371Z
366.0000,425,-2,2015-01-28T01:24:34.247Z
365.0000,426,-2,2015-01-28T01:24:29.124Z
366.0000,426,-2,2015-01-28T01:24:23.994Z
366.0000,425,-2,2015-01-28T01:24:18.867Z
366.0000,425,-2,2015-01-28T01:24:13.741Z
365.0000,425,-2,2015-01-28T01:24:08.618Z
366.0000,423,-2,2015-01-28T01:24:03.489Z
365.0000,424,-2,2015-01-28T01:23:58.362Z
365.0000,423,-2,2015-01-28T01:23:53.237Z
364.0000,423,-2,2015-01-28T01:23:48.109Z
365.0000,422,-2,2015-01-28T01:23:42.986Z
365.0000,422,-2,2015-01-28T01:23:37.857Z
365.0000,423,-2,2015-01-28T01:23:32.731Z
365.0000,422,-2,2015-01-28T01:23:27.463Z
364.0000,420,-2,2015-01-28T01:23:22.227Z
365.0000,421,-2,2015-01-28T01:23:17.103Z
343.0000,420,-2,2015-01-28T01:23:11.975Z
363.0000,420,-2,2015-01-28T01:23:06.849Z
364.0000,421,-2,2015-01-28T01:23:01.725Z
365.0000,421,-2,2015-01-28T01:22:56.598Z
368.0000,420,-2,2015-01-28T01:22:51.471Z
364.0000,418,-2,2015-01-28T01:22:46.347Z
365.0000,422,-2,2015-01-28T01:22:41.219Z
363.0000,418,-2,2015-01-28T01:22:36.093Z
363.0000,420,-2,2015-01-28T01:22:30.854Z
363.0000,417,-2,2015-01-28T01:22:26.840Z
364.0000,418,-2,2015-01-28T01:22:18.714Z
399.0000,417,-2,2015-01-28T01:22:13.837Z
366.0000,417,-2,2015-01-28T01:22:00.709Z
361.0000,416,-2,2015-01-28T01:21:55.582Z
362.0000,413,-2,2015-01-28T01:21:50.456Z
361.0000,413,-2,2015-01-28T01:21:45.330Z
362.0000,414,-2,2015-01-28T01:21:40.203Z
364.0000,414,-2,2015-01-28T01:21:35.078Z
362.0000,414,-2,2015-01-28T01:21:29.949Z
362.0000,413,-2,2015-01-28T01:21:24.823Z
360.0000,412,-2,2015-01-28T01:21:19.947Z
360.0000,411,-2,2015-01-28T01:21:13.136Z
361.0000,412,-2,2015-01-28T01:21:07.345Z
362.0000,412,-2,2015-01-28T01:21:00.819Z
362.0000,412,-2,2015-01-28T01:20:55.692Z
361.0000,409,-2,2015-01-28T01:20:50.566Z
366.0000,410,-2,2015-01-28T01:20:45.439Z
398.0000,410,0,2015-01-28T01:20:40.689Z
552.0000,410,-2,2015-01-28T01:20:39.688Z
996.0000,197,-2,2015-01-27T18:22:53.380Z
996.0000,197,-2,2015-01-27T18:17:51.300Z
994.0000,197,-2,2015-01-27T18:12:49.101Z
993.0000,197,-2,2015-01-27T18:07:47.045Z
995.0000,197,-2,2015-01-27T18:02:44.948Z
995.0000,197,-2,2015-01-27T17:57:42.869Z
996.0000,197,-2,2015-01-27T17:52:40.802Z
993.0000,197,-2,2015-01-27T17:47:38.712Z
997.0000,197,-2,2015-01-27T17:42:36.243Z
997.0000,197,-2,2015-01-27T17:37:33.934Z
997.0000,197,-2,2015-01-27T17:32:31.856Z
987.0000,197,-2,2015-01-27T17:27:28.323Z
993.0000,197,-2,2015-01-27T17:22:25.955Z
996.0000,197,-2,2015-01-27T17:17:23.875Z
993.0000,197,-2,2015-01-27T17:12:21.798Z
989.0000,198,-2,2015-01-27T17:07:19.722Z
992.0000,197,-2,2015-01-27T17:02:17.646Z
990.0000,197,-2,2015-01-27T16:57:15.567Z
950.0000,199,-2,2015-01-27T16:52:13.490Z
986.0000,198,-2,2015-01-27T16:47:11.412Z
988.0000,198,-2,2015-01-27T16:42:09.336Z
988.0000,198,-2,2015-01-27T16:37:07.261Z
989.0000,198,-2,2015-01-27T16:32:05.184Z
990.0000,198,-2,2015-01-27T16:27:03.106Z
992.0000,198,-2,2015-01-27T16:22:00.903Z
990.0000,198,-2,2015-01-27T16:16:58.829Z
992.0000,198,-2,2015-01-27T16:11:56.750Z
995.0000,197,-2,2015-01-27T16:06:54.232Z
994.0000,197,-2,2015-01-27T16:01:51.845Z
997.0000,197,-2,2015-01-27T15:56:49.770Z
998.0000,197,-2,2015-01-27T15:51:46.221Z
983.0000,197,-2,2015-01-27T15:46:43.863Z
999.0000,197,-2,2015-01-27T15:41:41.786Z
999.0000,196,-2,2015-01-27T15:36:39.708Z
1000.0000,196,-2,2015-01-27T15:31:37.632Z
999.0000,196,-2,2015-01-27T15:26:35.557Z
1001.0000,196,-2,2015-01-27T15:21:33.478Z
1001.0000,196,-2,2015-01-27T15:16:31.403Z
1000.0000,196,-2,2015-01-27T15:11:29.326Z
1000.0000,196,-2,2015-01-27T15:06:27.248Z
1001.0000,196,-2,2015-01-27T15:01:25.169Z
1000.0000,196,-2,2015-01-27T14:56:23.100Z
1002.0000,196,-2,2015-01-27T14:51:21.019Z
1001.0000,196,-2,2015-01-27T14:46:18.938Z
1002.0000,196,-2,2015-01-27T14:41:16.736Z
1002.0000,196,-2,2015-01-27T14:36:14.659Z
1002.0000,196,-2,2015-01-27T14:31:12.313Z
1002.0000,196,-2,2015-01-27T14:26:10.125Z
1003.0000,197,-2,2015-01-27T14:21:07.162Z
1004.0000,196,-2,2015-01-27T14:16:04.751Z
1004.0000,196,-2,2015-01-27T14:11:02.351Z
1005.0000,196,-2,2015-01-27T14:06:00.198Z
1005.0000,196,-2,2015-01-27T14:00:58.126Z
1004.0000,196,-2,2015-01-27T13:55:56.047Z
1006.0000,196,-2,2015-01-27T13:50:53.965Z
994.0000,196,-2,2015-01-27T13:45:51.887Z
1007.0000,196,-2,2015-01-27T13:40:49.821Z
1007.0000,196,-2,2015-01-27T13:35:47.736Z
1008.0000,196,-2,2015-01-27T13:30:45.662Z
1008.0000,196,-2,2015-01-27T13:25:43.581Z
1008.0000,196,-2,2015-01-27T13:20:41.502Z
1008.0000,196,-2,2015-01-27T13:15:39.425Z
1008.0000,196,-2,2015-01-27T13:10:37.352Z
1006.0000,196,-2,2015-01-27T13:05:35.272Z
1007.0000,196,-2,2015-01-27T13:00:33.197Z
1007.0000,196,-2,2015-01-27T12:55:31.117Z
1006.0000,196,-2,2015-01-27T12:50:29.042Z
997.0000,196,-2,2015-01-27T12:45:26.965Z
448.0000,218,-2,2015-01-27T12:40:24.432Z
453.0000,217,-2,2015-01-27T12:35:22.313Z
973.0000,197,-2,2015-01-27T12:30:20.238Z
979.0000,197,-2,2015-01-27T12:25:16.618Z
956.0000,199,-2,2015-01-27T12:20:14.360Z
962.0000,198,-2,2015-01-27T12:15:12.249Z
962.0000,198,-2,2015-01-27T12:10:09.548Z
998.0000,196,-2,2015-01-27T12:05:07.218Z
997.0000,196,-2,2015-01-27T12:00:05.084Z
996.0000,196,-2,2015-01-27T11:55:02.944Z
979.0000,197,-2,2015-01-27T11:50:00.864Z
990.0000,196,-2,2015-01-27T11:44:58.786Z
991.0000,197,-2,2015-01-27T11:39:56.710Z
450.0000,217,-2,2015-01-27T11:34:54.634Z
992.0000,196,-2,2015-01-27T11:29:52.554Z
995.0000,196,-2,2015-01-27T11:24:50.478Z
998.0000,196,-2,2015-01-27T11:19:48.391Z
1000.0000,196,-2,2015-01-27T11:14:46.076Z
1001.0000,195,-2,2015-01-27T11:09:43.996Z
1001.0000,195,-2,2015-01-27T11:04:41.920Z
1003.0000,195,-2,2015-01-27T10:59:39.842Z
1002.0000,196,-2,2015-01-27T10:54:37.766Z
1001.0000,195,-2,2015-01-27T10:49:35.689Z
1002.0000,195,-2,2015-01-27T10:44:33.612Z
1003.0000,195,-2,2015-01-27T10:39:31.535Z
1003.0000,195,-2,2015-01-27T10:34:29.353Z
1004.0000,195,-2,2015-01-27T10:29:27.014Z
1002.0000,195,-2,2015-01-27T10:24:24.932Z
1000.0000,196,-2,2015-01-27T10:19:22.851Z
999.0000,195,-2,2015-01-27T10:14:20.775Z
1001.0000,196,-2,2015-01-27T10:09:18.697Z
1000.0000,196,-2,2015-01-27T10:04:16.504Z
1003.0000,196,-2,2015-01-27T09:59:14.420Z
998.0000,196,-2,2015-01-27T09:54:10.863Z
983.0000,197,-2,2015-01-27T09:49:08.521Z
988.0000,197,-2,2015-01-27T09:44:06.438Z
480.0000,216,-2,2015-01-27T09:39:04.366Z
475.0000,214,-2,2015-01-27T09:34:02.284Z
973.0000,197,-2,2015-01-27T09:29:00.206Z
990.0000,196,-2,2015-01-27T09:23:58.129Z
986.0000,196,-2,2015-01-27T09:18:56.051Z
983.0000,196,-2,2015-01-27T09:13:53.974Z
984.0000,196,-2,2015-01-27T09:08:51.897Z
969.0000,197,-2,2015-01-27T09:03:49.821Z
998.0000,196,-2,2015-01-27T08:58:47.745Z
860.0000,203,-2,2015-01-27T08:53:45.668Z
534.0000,214,-2,2015-01-27T08:48:43.591Z
988.0000,196,-2,2015-01-27T08:43:41.513Z
993.0000,196,-2,2015-01-27T08:38:39.443Z
993.0000,196,-2,2015-01-27T08:33:37.196Z
989.0000,196,-2,2015-01-27T08:28:35.032Z
994.0000,196,-2,2015-01-27T08:23:32.953Z
999.0000,195,-2,2015-01-27T08:18:30.289Z
1000.0000,195,-2,2015-01-27T08:13:28.051Z
1000.0000,195,-2,2015-01-27T08:08:25.973Z
1001.0000,195,-2,2015-01-27T08:03:23.770Z
1003.0000,196,-2,2015-01-27T07:58:21.692Z
1003.0000,195,-2,2015-01-27T07:53:19.494Z
1003.0000,195,-2,2015-01-27T07:48:17.418Z
1003.0000,195,-2,2015-01-27T07:43:15.336Z
1003.0000,195,-2,2015-01-27T07:38:13.261Z
1003.0000,195,-2,2015-01-27T07:33:11.060Z
1001.0000,195,-2,2015-01-27T07:28:08.986Z
996.0000,195,-2,2015-01-27T07:23:06.903Z
1006.0000,195,-2,2015-01-27T07:18:04.825Z
1006.0000,195,-2,2015-01-27T07:13:02.751Z
1005.0000,195,-2,2015-01-27T07:08:00.671Z
1003.0000,195,-2,2015-01-27T07:02:58.595Z
1005.0000,195,-2,2015-01-27T06:57:56.352Z
1006.0000,195,-2,2015-01-27T06:52:54.188Z
1004.0000,195,-2,2015-01-27T06:47:52.111Z
1001.0000,195,-2,2015-01-27T06:42:49.910Z
987.0000,197,-2,2015-01-27T06:37:47.831Z
969.0000,198,-2,2015-01-27T06:32:45.629Z
966.0000,198,-2,2015-01-27T06:27:43.553Z
958.0000,198,-2,2015-01-27T06:22:41.475Z
956.0000,199,-2,2015-01-27T06:17:39.398Z
949.0000,199,-2,2015-01-27T06:12:37.322Z
924.0000,200,-2,2015-01-27T06:07:35.244Z
521.0000,215,-2,2015-01-27T06:02:33.166Z
977.0000,197,-2,2015-01-27T05:57:31.089Z
989.0000,196,-2,2015-01-27T05:52:29.039Z
994.0000,196,-2,2015-01-27T05:47:26.940Z
993.0000,196,-2,2015-01-27T05:42:24.857Z
994.0000,196,-2,2015-01-27T05:37:22.779Z
997.0000,196,-2,2015-01-27T05:32:20.702Z
977.0000,197,-2,2015-01-27T05:27:18.624Z
949.0000,199,-2,2015-01-27T05:22:16.252Z
963.0000,198,-2,2015-01-27T05:17:14.094Z
989.0000,196,-2,2015-01-27T05:12:13.268Z
992.0000,196,-2,2015-01-27T05:07:08.190Z
994.0000,196,-2,2015-01-27T05:02:06.112Z
996.0000,196,-2,2015-01-27T04:57:04.037Z
995.0000,196,-2,2015-01-27T04:52:01.958Z
996.0000,196,-2,2015-01-27T04:46:59.881Z
997.0000,196,-2,2015-01-27T04:41:57.804Z
997.0000,196,-2,2015-01-27T04:36:55.726Z
998.0000,196,-2,2015-01-27T04:31:53.650Z
998.0000,196,-2,2015-01-27T04:26:51.571Z
998.0000,196,-2,2015-01-27T04:21:49.368Z
1001.0000,196,-2,2015-01-27T04:16:47.293Z
1001.0000,196,-2,2015-01-27T04:11:45.220Z
1002.0000,196,-2,2015-01-27T04:06:43.138Z
1001.0000,196,-2,2015-01-27T04:01:41.061Z
1002.0000,195,-2,2015-01-27T03:56:38.982Z
998.0000,195,-2,2015-01-27T03:51:36.907Z
1003.0000,196,-2,2015-01-27T03:46:34.829Z
1000.0000,196,-2,2015-01-27T03:41:32.627Z
1003.0000,195,-2,2015-01-27T03:36:30.548Z
1004.0000,195,-2,2015-01-27T03:31:28.470Z
1003.0000,195,-2,2015-01-27T03:26:26.395Z
1005.0000,195,-2,2015-01-27T03:21:24.315Z
1006.0000,195,-2,2015-01-27T03:16:21.472Z
1006.0000,195,-2,2015-01-27T03:11:19.161Z
1007.0000,195,-2,2015-01-27T03:06:17.084Z
1006.0000,195,-2,2015-01-27T03:01:15.007Z
1007.0000,195,-2,2015-01-27T02:56:12.932Z
1006.0000,195,-2,2015-01-27T02:51:09.897Z
1002.0000,195,-2,2015-01-27T02:46:05.866Z
989.0000,196,-2,2015-01-27T02:41:03.197Z
874.0000,203,-2,2015-01-27T02:36:01.118Z
993.0000,196,-2,2015-01-27T02:30:59.042Z
999.0000,196,-2,2015-01-27T02:25:56.964Z
998.0000,196,-2,2015-01-27T02:20:54.886Z
999.0000,196,-2,2015-01-27T02:15:52.810Z
989.0000,197,-2,2015-01-27T02:10:50.680Z
975.0000,199,-2,2015-01-27T02:05:48.404Z
977.0000,199,-2,2015-01-27T02:00:46.327Z
988.0000,198,-2,2015-01-27T01:55:44.146Z
988.0000,198,-2,2015-01-27T01:50:41.799Z
991.0000,198,-2,2015-01-27T01:45:39.595Z
992.0000,198,-2,2015-01-27T01:40:37.517Z
990.0000,199,-2,2015-01-27T01:35:35.388Z
987.0000,199,-2,2015-01-27T01:30:33.119Z
984.0000,199,-2,2015-01-27T01:25:30.913Z
986.0000,199,-2,2015-01-27T01:20:28.749Z
969.0000,200,-2,2015-01-27T01:15:26.508Z
955.0000,201,-2,2015-01-27T01:10:24.430Z
955.0000,201,-2,2015-01-27T01:05:22.352Z
926.0000,202,-2,2015-01-27T01:00:20.276Z
660.0000,213,-2,2015-01-27T00:55:18.197Z
472.0000,218,-2,2015-01-27T00:50:16.140Z
990.0000,199,-2,2015-01-27T00:45:14.043Z
990.0000,199,-2,2015-01-27T00:40:11.966Z
979.0000,199,-2,2015-01-27T00:35:09.890Z
995.0000,199,-2,2015-01-27T00:30:07.812Z
994.0000,199,-2,2015-01-27T00:25:05.734Z
995.0000,199,-2,2015-01-27T00:20:03.657Z
994.0000,199,-2,2015-01-27T00:15:01.580Z
994.0000,199,-2,2015-01-27T00:09:59.506Z
995.0000,198,-2,2015-01-27T00:04:57.376Z
996.0000,198,-2,2015-01-26T23:59:55.221Z
999.0000,198,-2,2015-01-26T23:54:53.144Z
1000.0000,198,-2,2015-01-26T23:49:51.067Z
998.0000,198,-2,2015-01-26T23:44:48.990Z
997.0000,198,-2,2015-01-26T23:39:46.914Z
1001.0000,198,-2,2015-01-26T23:34:44.836Z
1001.0000,198,-2,2015-01-26T23:29:42.759Z
1000.0000,198,-2,2015-01-26T23:24:40.683Z
1000.0000,198,-2,2015-01-26T23:19:38.606Z
1002.0000,198,-2,2015-01-26T23:14:36.536Z
1001.0000,197,-2,2015-01-26T23:09:34.454Z
1003.0000,197,-2,2015-01-26T23:04:32.377Z
1000.0000,197,-2,2015-01-26T22:59:30.300Z
1003.0000,197,-2,2015-01-26T22:54:28.223Z
1002.0000,197,-2,2015-01-26T22:49:26.145Z
1005.0000,197,-2,2015-01-26T22:44:24.068Z
1005.0000,197,-2,2015-01-26T22:39:21.995Z
1005.0000,197,-2,2015-01-26T22:34:19.538Z
1004.0000,197,-2,2015-01-26T22:29:17.462Z
1006.0000,196,-2,2015-01-26T22:24:15.260Z
1006.0000,197,-2,2015-01-26T22:19:13.181Z
1007.0000,197,-2,2015-01-26T22:14:10.979Z
1004.0000,197,-2,2015-01-26T22:09:08.905Z
1001.0000,197,-2,2015-01-26T22:04:06.738Z
1001.0000,197,-2,2015-01-26T21:59:04.497Z
1005.0000,197,-2,2015-01-26T21:54:02.297Z
1006.0000,196,-2,2015-01-26T21:49:00.217Z
1005.0000,197,-2,2015-01-26T21:43:58.146Z
1004.0000,196,-2,2015-01-26T21:38:56.066Z
1003.0000,197,-2,2015-01-26T21:33:53.864Z
1004.0000,197,-2,2015-01-26T21:28:51.788Z
1002.0000,197,-2,2015-01-26T21:23:49.586Z
1007.0000,197,-2,2015-01-26T21:18:47.509Z
1005.0000,197,-2,2015-01-26T21:13:45.434Z
1008.0000,197,-2,2015-01-26T21:08:43.368Z
1009.0000,197,-2,2015-01-26T21:03:41.279Z
1006.0000,197,-2,2015-01-26T20:58:39.199Z
1007.0000,197,-2,2015-01-26T20:53:37.124Z
982.0000,198,-2,2015-01-26T20:48:35.044Z
989.0000,198,-2,2015-01-26T20:43:32.846Z
961.0000,199,-2,2015-01-26T20:38:30.769Z
925.0000,201,-2,2015-01-26T20:33:28.692Z
967.0000,200,-2,2015-01-26T20:28:26.612Z
810.0000,206,-2,2015-01-26T20:23:24.537Z
500.0000,216,-2,2015-01-26T20:18:22.458Z
458.0000,218,-2,2015-01-26T20:13:20.274Z
439.0000,216,-2,2015-01-26T20:08:18.183Z
953.0000,201,-2,2015-01-26T20:03:15.978Z
973.0000,199,-2,2015-01-26T19:58:13.904Z
997.0000,198,-2,2015-01-26T19:53:11.823Z
994.0000,198,-2,2015-01-26T19:48:09.749Z
995.0000,198,-2,2015-01-26T19:43:07.669Z
997.0000,198,-2,2015-01-26T19:38:05.594Z
999.0000,198,-2,2015-01-26T19:33:03.516Z
996.0000,199,-2,2015-01-26T19:28:01.443Z
996.0000,198,-2,2015-01-26T19:22:59.361Z
998.0000,198,-2,2015-01-26T19:17:57.006Z
996.0000,198,-2,2015-01-26T19:12:54.833Z
998.0000,199,-2,2015-01-26T19:07:52.757Z
998.0000,199,-2,2015-01-26T19:02:50.692Z
1000.0000,199,-2,2015-01-26T18:57:48.606Z
1001.0000,198,-2,2015-01-26T18:52:46.526Z
1000.0000,198,-2,2015-01-26T18:47:42.959Z
1000.0000,199,-2,2015-01-26T18:42:40.626Z
999.0000,199,-2,2015-01-26T18:37:38.558Z
998.0000,198,-2,2015-01-26T18:32:36.367Z
999.0000,199,-2,2015-01-26T18:27:32.518Z
997.0000,199,-2,2015-01-26T18:22:30.447Z
976.0000,200,-2,2015-01-26T18:17:28.364Z
1001.0000,199,-2,2015-01-26T18:12:26.291Z
1001.0000,199,-2,2015-01-26T18:07:24.210Z
1000.0000,199,-2,2015-01-26T18:02:22.139Z
1001.0000,199,-2,2015-01-26T17:57:20.058Z
999.0000,199,-2,2015-01-26T17:52:17.981Z
997.0000,199,-2,2015-01-26T17:47:15.905Z
1000.0000,199,-2,2015-01-26T17:42:13.829Z
999.0000,199,-2,2015-01-26T17:37:11.763Z
1000.0000,199,-2,2015-01-26T17:32:09.676Z
1000.0000,199,-2,2015-01-26T17:27:06.273Z
999.0000,199,-2,2015-01-26T17:22:03.647Z
1001.0000,199,-2,2015-01-26T17:17:01.571Z
1000.0000,199,-2,2015-01-26T17:11:58.591Z
1002.0000,199,-2,2015-01-26T17:06:56.417Z
1000.0000,198,-2,2015-01-26T17:01:54.340Z
1000.0000,198,-2,2015-01-26T16:56:52.262Z
1002.0000,198,-2,2015-01-26T16:51:50.186Z
1002.0000,199,-2,2015-01-26T16:46:48.111Z
999.0000,199,-2,2015-01-26T16:41:45.654Z
999.0000,199,-2,2015-01-26T16:36:43.459Z
985.0000,199,-2,2015-01-26T16:31:41.382Z
995.0000,199,-2,2015-01-26T16:26:39.303Z
992.0000,199,-2,2015-01-26T16:21:37.102Z
999.0000,199,-2,2015-01-26T16:16:35.026Z
990.0000,199,-2,2015-01-26T16:11:32.953Z
974.0000,200,-2,2015-01-26T16:06:30.873Z
983.0000,199,-2,2015-01-26T16:01:28.795Z
971.0000,199,-2,2015-01-26T15:56:26.719Z
968.0000,200,-2,2015-01-26T15:51:24.211Z
979.0000,199,-2,2015-01-26T15:46:21.819Z
969.0000,200,-2,2015-01-26T15:41:19.334Z
960.0000,200,-2,2015-01-26T15:36:16.835Z
926.0000,202,-2,2015-01-26T15:31:14.711Z
982.0000,199,-2,2015-01-26T15:26:12.635Z
976.0000,199,-2,2015-01-26T15:21:09.181Z
428.0000,219,-2,2015-01-26T15:16:06.367Z
428.0000,219,-2,2015-01-26T15:11:04.280Z
999.0000,198,-2,2015-01-26T15:06:00.680Z
1004.0000,204,-2,2015-01-26T15:00:58.375Z
997.0000,198,-2,2015-01-26T14:55:56.300Z
1004.0000,198,-2,2015-01-26T14:50:54.227Z
428.0000,219,-2,2015-01-26T14:45:52.145Z
418.0000,217,-2,2015-01-26T14:40:50.071Z
1003.0000,199,-2,2015-01-26T14:35:47.993Z
1002.0000,198,-2,2015-01-26T14:30:45.916Z
999.0000,198,-2,2015-01-26T14:25:43.839Z
1002.0000,198,-2,2015-01-26T14:20:41.764Z
1002.0000,198,-2,2015-01-26T14:15:39.602Z
1007.0000,198,-2,2015-01-26T14:10:36.360Z
1006.0000,198,-2,2015-01-26T14:05:34.290Z
1000.0000,198,-2,2015-01-26T14:00:32.207Z
1003.0000,197,-2,2015-01-26T13:55:30.130Z
1003.0000,198,-2,2015-01-26T13:50:27.928Z
998.0000,198,-2,2015-01-26T13:45:25.756Z
1001.0000,198,-2,2015-01-26T13:40:23.651Z
989.0000,198,-2,2015-01-26T13:35:21.573Z
968.0000,200,-2,2015-01-26T13:30:19.496Z
967.0000,199,-2,2015-01-26T13:25:17.421Z
978.0000,199,-2,2015-01-26T13:20:15.345Z
977.0000,199,-2,2015-01-26T13:15:13.268Z
968.0000,199,-2,2015-01-26T13:10:11.193Z
986.0000,199,-2,2015-01-26T13:05:09.114Z
940.0000,201,-2,2015-01-26T13:00:06.988Z
415.0000,217,-2,2015-01-26T12:55:04.836Z
1005.0000,198,-2,2015-01-26T12:50:02.759Z
984.0000,198,-2,2015-01-26T12:45:00.618Z
435.0000,218,-2,2015-01-26T12:39:58.357Z
994.0000,198,-2,2015-01-26T12:34:56.280Z
1001.0000,198,-2,2015-01-26T12:29:54.204Z
996.0000,198,-2,2015-01-26T12:24:52.127Z
1005.0000,198,-2,2015-01-26T12:19:50.056Z
418.0000,219,-2,2015-01-26T12:14:47.975Z
1001.0000,198,-2,2015-01-26T12:09:45.676Z
996.0000,198,-2,2015-01-26T12:04:43.570Z
985.0000,199,-2,2015-01-26T11:59:41.492Z
995.0000,198,-2,2015-01-26T11:54:38.990Z
994.0000,198,-2,2015-01-26T11:49:36.839Z
980.0000,198,-2,2015-01-26T11:44:34.761Z
445.0000,218,-2,2015-01-26T11:39:32.684Z
408.0000,218,-2,2015-01-26T11:34:30.608Z
397.0000,218,-2,2015-01-26T11:29:28.532Z
939.0000,202,-2,2015-01-26T11:24:26.467Z
998.0000,198,-2,2015-01-26T11:19:24.378Z
999.0000,198,-2,2015-01-26T11:14:22.300Z
1000.0000,198,-2,2015-01-26T11:09:20.223Z
998.0000,198,-2,2015-01-26T11:04:18.152Z
999.0000,197,-2,2015-01-26T10:59:16.069Z
1000.0000,198,-2,2015-01-26T10:54:13.992Z
1000.0000,198,-2,2015-01-26T10:49:11.924Z
999.0000,198,-2,2015-01-26T10:44:09.839Z
1000.0000,198,-2,2015-01-26T10:39:07.768Z
1002.0000,197,-2,2015-01-26T10:34:05.561Z
999.0000,198,-2,2015-01-26T10:29:03.484Z
993.0000,199,-2,2015-01-26T10:24:01.281Z
984.0000,199,-2,2015-01-26T10:18:59.209Z
995.0000,198,-2,2015-01-26T10:13:57.128Z
996.0000,198,-2,2015-01-26T10:08:55.051Z
990.0000,198,-2,2015-01-26T10:03:52.973Z
976.0000,198,-2,2015-01-26T09:58:50.911Z
995.0000,197,-2,2015-01-26T09:53:48.697Z
1002.0000,197,-2,2015-01-26T09:48:46.620Z
999.0000,197,-2,2015-01-26T09:43:44.426Z
1000.0000,198,-2,2015-01-26T09:38:42.341Z
996.0000,198,-2,2015-01-26T09:33:40.265Z
993.0000,198,-2,2015-01-26T09:28:38.185Z
1000.0000,198,-2,2015-01-26T09:23:36.111Z
998.0000,198,-2,2015-01-26T09:18:34.031Z
985.0000,198,-2,2015-01-26T09:13:31.957Z
993.0000,198,-2,2015-01-26T09:08:29.877Z
984.0000,198,-2,2015-01-26T09:03:27.678Z
994.0000,197,-2,2015-01-26T08:58:25.598Z
996.0000,197,-2,2015-01-26T08:53:23.523Z
981.0000,198,-2,2015-01-26T08:48:21.447Z
995.0000,197,-2,2015-01-26T08:43:17.881Z
998.0000,198,-2,2015-01-26T08:38:15.417Z
998.0000,197,-2,2015-01-26T08:33:13.339Z
996.0000,197,-2,2015-01-26T08:28:11.264Z
968.0000,198,-2,2015-01-26T08:23:09.063Z
946.0000,200,-2,2015-01-26T08:18:06.989Z
653.0000,211,-2,2015-01-26T08:13:04.906Z
386.0000,218,-2,2015-01-26T08:08:02.830Z
979.0000,199,-2,2015-01-26T08:03:00.756Z
996.0000,197,-2,2015-01-26T07:57:58.675Z
994.0000,197,-2,2015-01-26T07:52:56.599Z
998.0000,197,-2,2015-01-26T07:47:54.530Z
998.0000,197,-2,2015-01-26T07:42:52.448Z
999.0000,197,-2,2015-01-26T07:37:50.370Z
997.0000,197,-2,2015-01-26T07:32:48.292Z
991.0000,198,-2,2015-01-26T07:27:46.215Z
995.0000,197,-2,2015-01-26T07:22:43.896Z
993.0000,197,-2,2015-01-26T07:17:41.815Z
993.0000,197,-2,2015-01-26T07:12:39.628Z
984.0000,198,-2,2015-01-26T07:07:37.536Z
979.0000,198,-2,2015-01-26T07:02:35.457Z
957.0000,199,-2,2015-01-26T06:57:33.384Z
955.0000,199,-2,2015-01-26T06:52:31.305Z
945.0000,200,-2,2015-01-26T06:47:29.236Z
